Content,Sentiment
karacanın ürünü bir harika gayet indirimli aldım çok çok begendim sizlerede teşekkür ediyorum bu kalitede bir ürünü hesaplı almamı sagladıgınız için trentyol,1
Urun yeni elime geçti o kadar sessiz ki anlatamam. Çok iyi çırpıyor fakat arkasına takılan el blenderi kutunun içinde yok ve nereden alabileceğimi bilmiyorum. Ürünü kesinlikle oneririm. Mükemmel sessiz ve süper performanslı.,2
Çok güzel beğendim,2
"Türk kahve makinesinin cezvesinin dip kenarı boyası dökülüp altından beyaz astarı
çıkmaya başladı.  Arçelik markasına güveniyordum, Basit bir sıyrılma olabilir ama bu devam edecek gibi görünüyor. İlgilerinize.
Suat Melih Durusan",2
ürün hakkında yorum yapmıştım fakat kapısında çok hafıf bı ezık vardı vestek servısı kurulumu yaparken hemen aradılar ve ıkı gun sonra yenı kapak geldı degıştıler ayrıca servısı ben aramadım kendılerı aradı ve kurulumunu yaptıllar güzel kullanışlı bı ürün dık olması bence daha ıyı çünkü ne almak istersen hepsının gözü ayrı daha kullanışlı tavsıye ederım,1
"ldığım Next 64 wifi özellikli cihazımın arızalı olduğunu belirtmeme
istinaden.3 kere aynı cihazı tarafıma değiştirildi ve kontrol edildi
olarak geri gönderildi. aldığınız ürünlerin faturasını lütfen kontrol
edin. çünkü arızalı cihaz çıktığında sizden direk olarak faturasını
soruıyorlar ki fatura çıkmadığı için geçmiş olsun.",0
ürünü 2019 haziran 19 da aldım 2 ay geçmeden motor yandı serviste 3 hafta boyunca motor bekledi ben tavsiye etmiyorum yine de tercih sizin,0
Urun cok guzel kurulumu cok kolay ve ınternet baglantısını arttırıyor,2
iki yıldır kullanıyoruz hiç bir sorun yaşamadık hediye olarak alıyoruz tavsiye ederim. hepsi burada dan en kısa zamanda gelmesini bekliyoruz,1
ùrùn güzeldi  emegi gecenlere teşekùrler 10,0
"evet gelir gelmez demedim.gomlek utilesim ve tek seferde uğraşmadan
rahat bir utu yaptım.",1
kullanışlı memnunuz.,1
Kargo 1 günde teslimı yaptı.. Ürünü denedik ve güzel,1
"11.12.2017 de vestel bulaşık  makinası 3 yıl garantili diye aldık. 15.01.2020 de makina sol taraf kapak kapanan yerde paslanma oldu.servisi aradığımızda paslanmanın garanti dışında olduğunu söyledi üstelik 60 tl ücret talep etti.sonuçta mağduriyetimiz giderilmedi. Bunu okuyanların makina alırken bunlara dikkat etmeleri için yazdım. Lütfen sizlerde mağdur olmayın. 
SERVISTEN GELEN NOT
ŞİKAYET AÇIKLAMASI
TEKNİSYEN NOTU
Cihaza yapılan kontrollerde tüketiciye paslanmaların garanti kapsamınagirmeyeceği bilgisi verildi resimler çağrı içerisine eklendi cihaznormal tüketici servis ücreti ödemiyor
Not:Servis ücreti talep edildi ödemedim.",2
ben birkaç tane aldım. çevremdekilerde kullanıyor ve sıkıntı yok. fiyat çok ii.diğer kullandıklarıma göre hızı da iyi. sonuçta  16 gb,2
Ürüün rengi göründüğü gibi değil. Daha açık geldi,0
Çekişi ve kullanımı çok iyi. Tek dezavantajI emiş ayarı yok ama çok sorun değil o da.,1
"Samsung Galaxy Tab A6 tablet ekranında küçük çatlak oluştu. Bu çatlak dokunmatik ekranı etkilemediğinden 8 ay kadar sorunsuz şekilde   kullanılmaktaydı. Daha sonra ekran donmaları başladı ve sonucunda açılmıyordu açılsa da ekran donduğundan kullanılmamaya başlamıştı. Servise gönderdim ve garanti kapsamında arızalarını gidermelerini talep ettim. Bana ekran çatlağını gidermeden diğer garanti kapsamındaki arızları gideremeyeceklerini ilettiler. Ekran değişimi içinde fatura bedelinden fazla ücret istediler. Fatur bedeli 388,88 TL İstenen 390,TL sıfırını piyasadan 420-490 TL arasında temin edebiliyorsunuz. Müşteri hizmetlerini aradığımda servise samsungun talimatı olduğunu ekran değişimi yapılmadan diğer arızalarının giderilmeyeceğini söylediler. yedek parçaların neden tabletten pahalı olduğunu söylediğimde bana yedek parçaların Koreden geldiğini fiyatların normal olduğunu bildirdiler. Birebir aynı sorunu daha önce başka markada yaşadığım da beni ekran değişimine zorunlu tutmadan garanti kapsamında olan arızalarımı gidermişlerdi. Bu sorunla karşılaştıktan sonra diğer markaların ekran değişim bedellerini hem tablet hem telefonlarda araştırdığımda en pahalı yedek parçanın samsung ürünlerinde olduğunu öğrendim.   Samsung tabletlerde servis ve yedek parça sorunu yaşamak istemiyorsanız bu marka ürünleri kullanmayınız.",0
Gayet uygun aldım çok kullanışlı 👍🏿,1
"Sessiz bir klavye diye aldım, ama mekanik klavyelere sessiz o kadar, çok
sessiz değil. Logitech kalitesi beklentim karşılamadı maalesef",2
Güzel ve kaliteli bir ürün çok memnunum çok:)),1
Dokunmatiği ve kamerası için tercih ettim ben dokunmatik telefon ilk defa kullanıyorum diğerlerini bilmiyorum ama yağ gibi akıyor resmen. selfi kamerası yerinde bir görüntü veriyor ve geniş.,1
"Ürünü amazzondan aldım fakat stokta kalmadı diye anlaşmaları gereği dualpazar satıcısından göndermişler. Harddiski kutunun altına koyup, üzerine de bir yığın kağıt koymuşlar. Halbuki araya bi yere koysalardı sorun olmazdı bence. Kutunun alt kısmında kargocuların bütün fantezik hareketlerine karşı kendini koruyamayan harddisk malesef ki çalışmadı. Sisteme taktım, diski başlatma adımını dahi atlayamadım. Başka programla denedim, direk ""bad disk"" olarak görünüyor. Windows hata kodu veriyor. Araştırdım, donanm hatası olarak görünüyor. Hasıl-ı kelam ürünü çok araştırarak bunda karar kılmıştım. En büyük artısı benim için 256 MB ön belleğe saip olması. Muadillerinde 64MB'tan yukarısı yok. Harddisk belki on numara fakat ben deneyemeden direk geri göndermek zorunda kaldım. Alacak olanların bilgisine...",0
valla iyi problem yok tavsiye ederim,2
"Ürünü sipariş verdikten hemen sonra kadroya verildi 24 saat geçmeden
eline ulaştı iki kez kek yaptım ilkini 175 derecede pisirdim hızla pisti
kabardı ve geri söndü ikinci yapisimda 150 derecede pisirdim bu kez
kabardı geri sonmedi ama iki pisirmemde de ortamdaki camlı kısım
pişiriyor orası pisine kadar bekliyorum bu sefer diğer taraflar yanıyor
nasıl kullanmama bilemedim",2
"fan kısmı olmadığı için güzel pişirmiyor! yemeklerin içi çiğ, dışı yanıyor.  kesinlikle tavsiye etmiyorum.  özellikler kısmında yeterli açıklama  olmadığı yanılıp aldım. bu çağda bu markadan böyle bir eksiklik beklemezdim.",0
"Fakir marka zaten elektrik supurgesinde gayet basarili.. urun cok guzel paketlenmis bir bicimde sapasaglam geldi tesekkur ederim. Sesi yuksek degil, cekim gucu yeterli. Ben gundelik kullanimlarda dokulen kirintilar hizli isimi halletmek icin aldim.. kategorisinde iyi bir urun. Tesekkur ederim.",1
Kaliteli ve kullanisli.,1
"kapağı tam kapanmıyor hafif açık kalıyor buna rağmen 1 yıl kullandım, şuan temassızlık sorunu yapıyor 2 dakika çalışıp kapanıyor unutsam yangın cıkacak ışık yok",0
"Çok beğendim çok pratik ve kullanışlı görünüyor. Henüz kullanmadım. Yer
kaplamıyor minnak ve yedek şişesi olması çok hoş tutma yerindeki silikon
kullanım açısından rahatlık sağlıyor",1
Az miktar kremi ellerinize yayıp yüzünüze uygulayın. Aynı markanın Gece kremini de beraber kullanırsanız en iyi sonucu gözlemlersiniz. Kutu üstünü okumanız tavsiyemdir.,2
Piyasada daha ahlaksız bir firma bulamazsınız.600 tl ye çamaşır makinası al bozulunca 420 tl kart parası istiyorlar.evinize somayın derim,0
Ürün iyi ama birde dikkatli taşısalar,0
"Anneme, anneler günü ve doğum günü hediyesi olarak aldım.Fotoğraftaki
ile birebir aynı ürün geldi. Fırın genel olarak iyi , henüz
kullanılmadı. Bursadan Konyaya kadar hasarsız,sapasağlam geldi. Kargo
şirketiyle ilgili sorun yaşanmadı.  Fiyat olarak memnun edici. Paketleme
konusunda geliştirme yapılabilir. E-fatura kesilmeden elle yazılan
irsaliyeli fatura ve garanti belgesi ile geldi. Mağazaya ve Sürat
kargoya teşekkür ederim.",1
motor gücü çok zayıf.gorundugu gibi geldi,2
yeşil rengi çok hoş ve ürün kullanşlı,1
Uzun zamandır araştırıyordum ve sonunda bu ürünü almaya karar verdim ve memnun kaldım şimdilik bir sıkıntı görünmüyor inşallah uzun yıllar kullanırız.,1
gecen sene almistim severek kullaniyoruz hicbir sorun olmuyor sadece süzgeci yok onun icinde el suzgeci kullanabilirsiniz pratik ve kolay✌🏻🧜‍♀️,1
kargolama çok kötü Allah'a emanet göndermişler,2
64 GB değil 60 GB,0
Hayır beğenemedik çünkü arızalı ve açılmış ürünü göndeediler,0
"Aktarım hızı okuma maks 110 mbs
Yazma hızı 80 ile başlıyor ancak 5 saniye sonra 30 a düşüyor ve çok ısınıyor. Küçük boyutu harici bir artısı yok",2
HARİKA BİR MAKİNA YAPMIŞLAR ŞİMDİYE KADAR KULLANDIKLARIMIN EN İYİSİ.,1
"Ürün çok kısa zamanda elime ulaştı bu güzel.Ancak telefonun kutusu açılmış ve içindeki orjinal kulaklık alınmış,yerine de sesi son derece kötü olan bir kulaklık konmuş",2
"İYİ ZAMANINDA GELDI SORUN YOK AMA ADRESI YAZMAMIŞLAR KARGOCU  TELEFONLA
ARADI ADRES VERDIM GENELE BAKARSAK İYİ",1
çok güzel ve buyuk beğendim tam bir canavar,1
beklemeniz lazım kahve başında makineyhe bırakmayın kahveyi yakabilir.,1
bi hafta sonra  bi kulaktan gelen ses azaldı  ama amzon sağolsun kolaylıkla 30 gun içinde iade hakkı olduğundan iade edip yenisini aldım amazzon için 3 yıldız yoksa vermezdim,2
"2 gün içinde teslimatı sağlam olarak  yapıldı ve  aynı gün hızlıca kurulum  gerçekleşti. Makine gayet temiz yıkıyor, aşırı ses çıkarmıyor. Parça kalitesi fiyatına kıyasla çok iyi. Kesinlikle tavsiye ederim.",1
Ürünü 5 mayıs 2020 de teslim aldım. O gün kullandım. 6 mayıs saat 11 gibi içine baktığımda kenarında ve ortasında pas lekesi gibi bir leke vardı. Ne yapmam gerekiyor. Resmini çektim fakat paylaşmadım.,2
"Avantajlar : gayet
									,	
								
									iyi<br />teşekkürler",1
"yorumların birinde çok hafif diyor oburunde ağır, birinde hızlı şarj ediyor diyor öbürü etmiyor,biri cabuk bitiyor diyor oburu bitmiyor,bi karar verin milleti yanılmayın",2
"Fena değil fakat çevresinde çizikler vardı o şekilde aldık işimizi
şimdilik görsün yeter dedik",2
"Rende yapmaktan nefret ederim, sıkıntısız 1 dakikada hazır",1
Gayet memnunum hızlı kargo için teşekkürler,1
Hızlı Kargo iyi paketlenmis. Reklamlardaki ve görseldeki gibi ürün. TEȘEKKÜRLER,1
"Sadece meyve smoothie yapmak için kullandım. Dikkatli kullandım, hiç zorlamadım. Uzun süre çalıştırmadım. 
İlk 1 ay düzgün çalıştı sonra kabın altından su sızdırmaya başladı. Kullanamıyorum çünkü motorun üstüne sıvı akıyor. Bir daha Sinbo mutfak ürünü almayacağım. 
Saç kurutma ve tartısı var onlar uzun ömürlü ama mikser konusunda kötüler.",0
"İlk gelen ürün arızalı çıktı iade ettim aynı mağazadan 2. Siparişim 1
hafta da benim çabalarım üzere bana ulaştı Aras kargo pişmanlıktır.
Mağaza kargoyla ilgilenmedi ama ürünümü sorunsuz iade aldı 2 kargoyu da
hızlı çıkarttı.",0
faturası yok ürün çalışır durumda,0
Kivi marka çay makinası su akıtıyor muhatap bulamıyorum,0
Motoru çok iyi ve güçlü.Günlük temizlik için ideal.Boşuna şarjlı süpürge almayın.,1
Guzel sadece kucuk tepsılerı,2
Ütü biraz ağır ancak performansı süper verdiğiniz paraya değiyor.,1
berbat bir makine internete bağlanırken bir kasıyor. Sayfa açılana kadar akşam oluyor.,0
Tv biraz karmaşık ayarlar uğraştırıyor kanal geçişleri berbat renkleri iyi bir şekilde ayarlamanız gerekiyor ondan sonra görüntü güzel aslında bu parayı hak etmiyor ama yinede vaz geçemiyorum Philips ten,2
Kokusu fena değil. Kalınti birakmiyor.Fakat kaliciligi kötü.Benim sacim kisa olmasina ragmen max performansla 4-5 saat kullanbiliyorum.Uzun saclilar kesinlikle almasin kisa saçlilar icin daha iyi alternatif bulunabilir,2
"Ürünün avantajları uygun boyutu,cd mp3 gibi özellikleri bünyesinde
barındırması. En büyük dezavantajı radyo anteninin inanılmaz derecede
kötü   çekmesi. Ses kalitesi vasat. Fiyatına göre makul bir ürün ama
radyo özelliğini unutun.",2
üç yıl samsung galaxy s 4 kullanıcısı olarak general mobil almakta tereddüt te. bulundum... Arkadaşlarımdan aldığım bilgiler doğrultusunda yanilmadim.. görüntü ekran işlevi ve yetenekleriyle çok ucuz a bir pahalı ayarında telefonun almış oldum..,2
cok uzun sureler araştırdım ve fiyat performans ürünü oldugu icin almaya karar verdim,1
Demirdöküm kombi beş para etmez hele hele servi hizmeti tam bir fiyasko almayı düşünen arkadaşlar bu durumu dikkate alsın iki yıl kullandım nitromix p24,0
Ürün hatalı geldi,0
"Ürün hem aydınlatma, hem kablosuz speaker özelliğine sahip. Aydınlatma tam karanlık ortamlar için en kısık opsiyonda dahi parlak kalıyor. Doygun ışıklı bir ortamda maximum parlaklık seviyesine alındığında içerisinde bulunan ampülün şekli ortaya çıkıp dikkat dağıtıcı bir görüntü oluşturuyor. Desibel olarak değerlendirildiğinde sessiz ortamlarda orta seviye bir sunuş söz konusu. Sesi sonuna kadar açtığınızda hala ses açma butonuna basmaya devam etmek istiyorsunuz. Ben sahsen pek tercih etmiyorum ancak baslar ile arası iyi olanlar için hayal kırıklığı olacaktır. Keza son ses klasik müzik dahi dinlerken sürekli sesi açma ihtiyacı hissettiğimi fark ederken buluyorum kendimi. Bu anlamda cihazın hem ses hem de aydınlatma hususunda beni tam anlamıyla tatmin etmediğini söylemeliyim. Alacak arkadaşların bu hususlarda hassasiyeti varsa öncesinde iyi araştırmalarını tavsiye ederim.",0
Hizli sarj ozelligi yok.,0
"Olumlu yönleri: Torbasız harika sessiz mikro alerjik bir süpürge bu kadar özelliği bir arada tutması ve bu özelliklerle harika temizlik yapması beni memnun etti emiş gücü harika sessiz ve iyi çalışyor 9 metre kablo uzunlıuğu var fiş çıkarmadan tek tek süpürülüyorum 2 günde kapıma teslim harika bir süpürge hızlı ve güvenilir adres güvenilir alışveriş, hızlı ve güven veren kargo sayesinde mutlu yüzler",1
ölü pixel canavarı kutuyu açtım ve ölü pixel testi yaptım 5 adet çıktı şuan iade işlemi başlattım bakalım sonuç ne olacak,0
bayramdan sonra aldım 3 kez kullandım ve bozuldu arzum a hiç yakismadi bu ürün yazık param boşa gitti,0
Masaüstü bilgisayarda kullanmak için aldım.Sesi açtım boğulma yapmadı.Güzel ürün çok beklentisi olmayan ve fazla para vermek istemeyenler için ideal.,2
Power dügmesi calışmyıyor devre dışı kalmıyor bekledigim gibi çıkmadı,2
Ürünü bildiğim için aldım bir sorun yok. Yalnız paketleme çok kötü kırık geldi,0
"ürün çalıştı montajını da yaptım ama problem şu kutudan çıkan kullanım
kılavuzu prizma davlumbaz için resimdede var bu üzücü bi durum ürünün
kendi kılavuzu nerde acaba olumsuz bir durum yoksa üründe birşey yok",0
evet ürün  geç ama sorunsuz kuruldu,1
"Ürünü beğendim, beklediğimden daha iyiydi fakat biraz su damlatıyor.",1
Teslimat ve kurulum oldukça hızlıydı. Fakat biraz daha sessiz çalışmasını beklerdim.,2
Ürün beklediğimden küçük geldi.  Ama Kullanımı iyi gibi...,2
Wax filan değil bildiğin yağlı bi ürün ve mat değil bildiğin parlak! Yorumlara bakıp öyle aldım ve pişman oldum.,0
1 yıl oldu güzel uygun fiyat kaliteli ürün,1
Fiyat performans bakımından çok iyi tavsiye ederim kurulum ücretsiz.. bekar evi için aldım uzun yıllar kullanırım diye düşünüyorum,1
"Isıtıcı sık devreye girip çıkıyor.Örneğin  oda 23 dereceye geldiğinde
termostatı kapatıyorsunuz, oda 22.6 derecede ısıtıcı tekrar devreye
giriyor ve 22.8 e kadar ısıtıp kapanıyor. Bununda üzerindeki eski tip
bimetal termostattan kaynaklandığını düşünüyorum.Onun dışında fiyatına
göre uygun bir ürün.Parası olan daha teknolojik termostatlı ısıtıcı alabilir.",2
Ürüne bir yıldız verdim yorumumun okunacağını tahmin ederek. Ürün çok iyi alınmasını tavsiye ederim ama beyaz tavsiye etmem 1.5 yıl kadar süredir siyahını kullanıyorum. Plastik olunca üzeri yağ lekesi gibi oldu nokta nokta. neyle silsemde çıkmıyor. Tahminim beyaz olsa sararmıştı çoktan.,0
"Ürünün ızgara üstündeki döküm yeri yerine tam oturmamakta bu genel bir
sorun mu yoksa böyle mi yapılmış",2
Garanti kapsamında değiştirilip tarafıma verilen uydu cihazı evde kullanmaya başladığımda ya hemen bozulmakta veya 1-2 gün içinde tekrar bozulmaktadır.Çanakkale next bayi evimin topraklama sisteminin yeterli olmadığını söyledi.Elektrikçiye yaptırdığım kontrol sonucu topraklamanın normal olduğunu görüldü.Bayi 2.seferde kullandığım Samsung televizyonun bu tür arızalara sebep olduğunu söyledi.Şu an elimde ne yapacağımı bilmediğim 2 adet Next 2000 HD fta var.Ne yapacağımı bilmiyorum.,0
"Oğluma aldım. Görüntüsü şık ve güzel. Hızlı çalışıyor, ekran görüntüsü gayet iyi. Şarjı da tüm gün dayanıyor. Oyun Oynarken ve video seyrederken üst segment telefonu gibi. Fiyat performans açısından çok iyi bir telefon.",1
kullanilabilir guzel hos bi 2 1 set yani muzik gayet iyi bi sekilde dinlernir ama cok birsey beklemeyin...,0
kalite beklemeyin. tek olanlar için ideal.,2
