Content,company
hayatımda şimdiye kadarki en garip telefon görüşmesini yaptığım çağrı merkezine sahip firma  iyi günler internet başvurumun durumunu öğrenmek için aramıştım başvurunuz altyapınız fibere uygun olmadığı için iptal edilmiş gözüküyor beyefendi ama nasıl olur başvuru alırken altyapı uygunluğunu kontrol ediyorsunuz zaten dediğim gibi beyefendi sistemde iptal gerekçesi olarak düşülen not bu peki adsl için başvuru yapayım öyleysemaalesef efendim dairenizde fiber internet hizmeti bulunduğu için bunun dışında bir şeye başvuramazsınız  e bende fibere başvurmuştum zaten  evet ama altyapınız fiber interneti desteklemediği için başvurunuz iptal edilmiş binanın altında t11a kutusu var komşularım da kullandığı için ben altyapının uygun olduğunu biliyorum ama çağrı merkezine anlatamıyorum şikayet kaydı açıldı 2 gün sonra ilk başvurumu alan kız tekrar arayarak başvurumu yineleyeceklerini söyledi 2 gün daha geçtikten sonra bu başvurumun da altyapım fibere uygun olmadığı gerekçesiyle iptal edildiğini öğrendim tabii ki kendim arayarak yoksa telekomun hiçbir şey için arayıp bilgi verdiği yok bunun üzerine ilçe telekom müdürlüğünü arayıp durumu izah ettim aldığım cevap fibernet başvuruları internetten veya çağrı merkezinden yapılamıyor telekom müdürlüğünden ya da bayilerden yapmanız lazım başvurularıaldığım cevaba inanamayarak telekom müdürlüğüne gittim oradakiler de böyle bir şey olmadığını istediğim kanaldan başvuru yapabileceğimi söylediler burada da bir şikayet kaydı açıldı aradan günler geçti ama yine arayan soran olmadı tabi 20 gündür uğraşmaktan yorulmuş ve vazgeçmek üzereyken bir akşam önünden geçtiğim bir telekom bayisinden üçüncü kez başvuru yaptım ertesi gün eve telekomdan geldi ve aynı günün akşamı da 24 mbit fiber internet paketi aktif oldu görünen o ki müdürlüğü aradığımda görüştüğüm kız doğru söylüyormuş 2016 yılında türkiyenin en büyük telekomünikasyon firması internet ve telefon hizmeti veren bir firma internet veya telefon yoluyla başvuru alamıyor 1 sefer olsa hadi bir hata olmuştur diyeceğim ama ilk başvuruyu iptal etmişsin ben arıyorum bir yanlışlık olduğunu binama kadar fiber geldiğini binanın altında t11a kutusu olduğunu yeni konulmadığını yıllardır aktif olduğunu komşularımın kullandığını anlattığım halde nasıl ikinci başvurum da başvurduğum gün anında iptal edilir yıllar evvel superonline a geçerken nasıl bıraktıysam aynen öyle buldum telekomu bir arpa boyu yol alamamışlar,superonline
ttnet üzerinden yalın internet bağladıkları için ek ücret almalarına rağmen telefon hattını iptal etmeyip aylar sonra borcunuz var diye sms atan dolandırıcı firma,ttnet
avea ne ara yok oldu derken öğrendim ki 1 gecede hepsi buhar olmuş dedelerimizin sms lerini okuyamıyoruz,avea
yerin dibine batası şirketşirket telefon hattımıza bağlı 4 adet bakın 4 tane internet hizmeti bulunmasına rağmen müşteri hizmetleri yetkilisine dahi bağlanamadığım şirketimize bağlı olarak çalışan müşteri temsilcisinin büyük müşteri yöneticisi x bölgesi bölge müdürlüğü yazmasını biliyor imzasına yemişim yöneticiliğini maillerine cevap dahi vermediğikurumsal olan numarasını aradığımda sizin hattınız kurumsal değil diyip bireysele yönlendirilenverdiğim numarayla bu numaranız bireysele kayıtlı değil sizi kurumsal hizmetimize aktarıyorum diyen ve bu loop içerisinde 25 dakika içinde 6 kere döndüren ve buna bir sonuç bulamayan müşteri hizmetlerine sahip şirketinternet hizmetimi değiştirmek miktarını arttırmak size daha çok para bayılmak istiyorum ama paranla rezil olmak dediklerinin tam sözlük anlamısınız yemin ediyorumher gün sizin sorunlarınızdan internet problemlerinizden alt yapı eksikliğiniz yüzünden kopan kablolarınızdan iş merkezinin başka katında olan problem yüzünden elemanlarınızın gelip bütün gün interneti kapatıp bizi mağdur edecek kadar olan zekanızdan ve bu amatörlüğünüzden bıktımmemleketin yönetilme biçiminden tek el olduğunu düşünüp bu denli lakayıt çalışma biçiminiz olmasına şaşırmamak gereklikoyun bir halk olarak sizin gibiler tarafından güdülmek zorunda bırakılıyoruzinternetin yaygınlaşmaya başladığı tarihten itibaren kişisel olarak sizi kullanmadımkullanmayı da düşünmüyorumhoş diğer servis sağlayıcılar da sizin üzerinizden yürütüyor bağlantıyı ama yapacak bişey yokedit1 yıllardır kullandığım avea hattını sırf sizin gibi beyin yoksunlarıyla birleştiği için en yakın zamanda başka operatöre taşıyacağımelvedaedit2 websitelerinden form doldurup beni aramalarını isteyecektim ama tahmin ettiğiniz gibi formu doldurup gönder tuşuna bastığımda ne oldu şuanda sistemlerimizde sorun vardır lütfen tekrar deneyiniz diye uyarı aldımsistemlerinizin sorunlu olduğunu anlamamız için sitenizdeki formu doldurmaya gerek yok kiyetersizliğiniz paçalarınızdan akıyor,avea
48 tl gelen faturayı yılbaşı itibariyle 68 olarak ittirmiş firmadır avea ile birleşince birşeylerini büyütmüşler,avea
online müşteri temsilcisi bölümünde kategori vs seçtirip mesaj yazdıktan sonra bot tarafından 444 numaralı hattımızdan iletişime geçebilirsiniz 444 müşteri hizmetlerinde fatura  müşteri temsilcine ulaşmak istediğimde ana menüye gönderir değişen birşey yok işte bkz ttnet pişmanlıktır,ttnet
atasehirin en merkezi yerinde mobil hatti edge ile ceken kurum turkcelli birakip gectim boyle pismanlik yok daha bir hafta deneyecegim perfornans icin duzelmezse tekrar turkcell e gecmek icin ne gerekiyorsa yapacagim rezillik,turkcell
ümraniye armağanevlerde hala fiber yok türktelekom,türktelekom
düzeltiyorum ttnet ve sgk benziyor türk delekom fena değildi ama son logosu da iyi olmakla birlikte araklama olduğu konusunda şüpheler daha da önemlisi kanıtlar var,ttnet
son zamanlarda ttnet ile aveayı da birleştirip himayesine alan telekomünikasyon şirketi,ttnet
gelen gideni aratır derler ya çok haklıymış atalarımız son ödeme tarihinden 4 gün geçince hattı tek taraflı kapatıyor ve 12tl de faturanıza ekliyor sadece 4 güne 12 tl vodafone sanırım bizi çağırıyor,vodafone
bu firmanın cihaz yenileme kampanyası eski telefonunu belli bir fiyata alıp yenisi üzerinden indirim yapma  büyük bir yalandır o kadar sitelerine koyup açıklama yapmışlar bir de 2 tane bayisine gittim klasik türk baştan savma yalanlarını söylediler işte şifre yok sistem yok falan filan araştırınca aslında hiçbir bayinin bunu yapmadığını gördüm lan 1 buçuk ay sonra kampanya bitiyor adamlar şifremiz daha gelmedi falan diyor asdf neyse hemen vodafone a geçmek farz oldu,vodafone
avea iken sorunlu interneti olan birleşmeden sonra 3g çekmeyen yerde 45gnin çektiğini hayretle gözlemlediğim mobil hizmetin yeni adıbkz giga 45g ile çıkış yaptığını düşündürmektedir,avea
kullanım trafiğimi görüp 50 gbdan 75 gblık tarifeye geçmemi sağlama amacıyla beni aramış firmahiçbir ücretimin ödenmeyeceğini tarifemin aynı kalacağını sadece kotamın yükseltileceğini belirtmelerine rağmen onay kısmında teklifi reddettimkusura bakma telekom kardeş sana güveneceğime şeytana güvenmeyi tercih ederim,telekom
böyle bir lanet olamaz nakil ettirmek icin başvurdum turktelekom saolsun mesaj atti hattiniz tasinmistir aktive edilmiştir diye vs dsl lambası 10 gündür yanacak diye bekliyorum aramadığım kişi gitmediğim yetkili kalmadi ıptal ettirecektim sistem yok izin vermiyor dediler hayatımda 2 bedduamı size ettim dün siber saldırı varmış burda bölge müdürlüğü müşterileri geri gönderdi koskoca binada herkes kapida çalışamıyoruz siber saldiri var dediler beter olun boyle rezalet bir kurum olamaz yüzkarası,turktelekom
yaşadığım mağduriyet nedeni ile dava açmayı düşündüğüm kurumbirazdan anlatacaklarım üzerinden bana yardımcı olabilecek suser arkadaşların mesajlarını bekliyorumtaşındığım şehirde ana cadde üzerinde olan ve üç cephesi açık binanın ikinci katında çok ciddi şebeke problemi yaşayınca çağrı merkezini aradım inceleme sonrası baz istasyonunda arıza olduğu ve müdahale edileceği bildirildi 1 ay içerisinde bir gelişme olmayınca tekrar arayıp şikayet kaydı bıraktım inceleme sonunda yaşadığım bölgenin ileriki dönemler için değerlendirileceği gibi saçmasapan bir cevap geldi tekrar arayıp detayını öğrendiğimde ise belediye ile kira sorunu olduğu için baz istasyonun devre dışı kaldığı ve alternatif çözümlerin araştırıldığı söylendiiki aylık cihaz üç aylık da tarife taahütüm kalan hattımı taşımam için 350 liraya yakın cayma bedeli talep ediliyor hizmet alamadığımı belirtip en azından tarife cayma bedelinden feragat etmelerini istediğimde ise biz size olumlu dönüş yaptık çözüm üretilecek deyip net bir tarih ve cevap vermeden kestirip atıyorlar olumlu dönüş yapıldığı için cayma bedelini ödemem gerekiyormuş ve bu süreç 3 ayı bulabilirmiştelefon görüşmesi yapmak için bile balkona çıkmamı 3g ve üzeri internet bağlantısına ulaşmak için ana cadde üzerinde 100 metre ilerlememi gerektiren bu ahlaksız firma karşısında nasıl bir hukuki prosedür izlememin daha etkili olacağını merak etmekteyimtürk telekom kullanmayın kullandırtmayın,telekom
çalışanlarının ağzından altyapı için 22 ay bekleyen var acelen ne gibi cümleler dökülen telekomünikasyon devi cumhurbaşkanına yazdığım yazıyı btk telekom genel müdürlüğü il müdürlüğü ve ilçe müdürlüğüne iletmem dahilinde 9 ay beklediğim altyapı 4 günde modemime kadar geldi hem de en fiberinden cumhurbaşkanının çaycısı bile bu maili okumadı buna eminim fakat telekom nezdinde epey ilgi gördü genel müdürlükten bir bayan aradı ve hattınız bağlandı mı bir sıkıntınız var mı gibi iyi niyet soruları gelmeye başladı kendisinden korkma titre,btk
bu şirket ve digiturk batmadan türkiye düzelmez müşteriyi kendine mecbur edip süründüren rezil oluşum,digiturk
avea başlığında bazı rezilliklerinden bahsettiğim firmamsı63009832,avea
çok işe yaramaz firma hizmet standartları konusundaki umursamaz tavrını btk ve benzeri oluşumlar üzerindeki eşsiz etkisi sayesinde elde eder sizden 10luk hizmetin parasını alır 1lik hizmet dahi vermez şikayet ederseniz şeyime kadar derböylesilere eskiden mafya  dolandırıcı deniyordu şimdi holding falan oldular işte,btk
senelerdir çekmeyen ve bunun için de bir mücadele göstermeyen kuruluş sıkıntınızı şikayet yoluyla firmaya iletirsiniz 2 adet otomatik mesaj gelir 10 gün için de dönüş yapılacağına dair ve 20 gün geçer ne bir dönen mesaj atan vardır sonra btkya dert dökülür arayan eden yok hizmet kötü diye bir hafta geçer hala tık yok 10 dk kesintisiz internet olmaz her yerde çekmez reklamlarda ronaldoya vs verecekleri paranın yarısıyla bu işler çözülür ama  ama işte,btk
avea faturalı bi hat mevcutbunlar tek yönlü kapanan hat açılışı diye bi şey bulmuşlar öbür operatörlerde var mıdır hiç karşılaşmadım bilemiyorum3233 liralık faturayı hooop 44 liraya çıkarıveriyor son üç aydır böyle ve telefon bu son üç ayın sadece ilk ayında aramaya kapandı neyseki 22 gün kalmış taahhüt bitimine hiç fatura matura kasmayın gidin faturasız bi hat alın kafanız rahat olsun,avea
anlatacağım şey iyi midir kötü müdür diğer operatörlerde durum nedir bilemem ancak bu operatörün ücretsiz bi müşteri hizmetleri numarası yok dün faturamı geciktirdiğim için hattım aramalara tek yönlü kapatılmıştı öğlen saatlerinde ödeme yaptım fakat 34 saat sonra hala telefon açılmamıştı e telefon aramalara kapalı diye müşteri hizmetlerini de arayıp durumu soramıyorum buraya kadarı için rezalet başlığı açılabilir ancak ilginç bi şekilde bundan sonrası için iyi bir hizmetleri var gidip twitterden durumu yazıyorsunuz 12 saat içinde size cevap verip numaranızı dmden göndermenizi istiyorlar akabinde de 23 saat içinde sizi arayıp konu hakkında detaylı bilgilendirme yapıyorlar arayan müşteri temsilcisi de son derece kibar biriydi bu arada ilk defa bi müşteri temsilcisinin nasılsınız falan diye sorduğunu nefes almadan hızlı hızlı konuşmadığını tek tek anlatıp karşı tarafı da dinlediğini duydum ttnetten beklenmeyecek derecede kaliteli bi hizmetti,ttnet
dün itibariyle internet hizmetinden kurtulduğum şey superonlinea geçtim ve oldukça memnunumelbette altyapı yine telekoma ait onda şüphe yok ama ayda 8 mbs sınırsız akk ve kota yok için benden 150 tl söğüşlüyorlardı aradım kapatmak istiyorum dedim nedenini öğrenebilir miyim dediler başka bir hizmet sağlayıcıya geçeceğim dedim isterseniz aynı hizmeti 99 tlye verelim aylık dediler teşekkür ederim almayayım dedim şimdi 99 tlye 25 mbs sınırsız yine akk ve kota yok fiber internet kullanıyorum ha ilerde superonline da sıçar sıvar bişey diyemem ama şimdilik akıllıca iş yaptım diye düşünüyorumbaştan edit muhtemelen 50 mbs gece kuşu alsaydın diyenler olacaktır ancak ben geceleri çalışıyorum ve bilgisayar gün içinde boş kalıyor,superonline
hem turktelekom cep telefonu hattım hem de fibernet bağlantım var bu gün gelen mesaj adil kullanım kotası olan aboneliklerde 27 ekim 2016 itibariyle limit bitimi sonrası hız 128 kbs ye düşürülecektir cep telefonu için makul ama fibernet içinse ciddi kazık atma girişimidir bu mesajda kastedilen nedir tam olarak belli değil ve anlamak için müşteri hizmetlerini aramak bir şeyler yapmak zaman harcamak gerekiyormadem markalarınızı birleştirdiniz haberleşme sırasında da bunu dikkate alıntanım deli dumrul misali mecbur kaldığımız firma,turktelekom
abonesi oldugum turktelekom interneti 17 ekim 2016 dan bu yana arizadan dolayi kullanamiyorum  bir cok kez ariza kaydi birakmama ragmen arizam giderilmiyor paralarını almayı çok iyi bilen ama şikayetlerinizi gidermeyi bir o kadar beceremeyen şirket,turktelekom
netflix aboneliğime ortak olmasını beklediğim firma 100 gb akn doldu bir şey izleyemiyorum paranın yarısını versinler 15 gün ben izleyeyim 15 gün paul doany izlesin,netflix
bkz kredi kartından ttnet adına izinsiz para çekilmesibkz kredi kartı bilgilerinin çalınması,ttnet
calisanlari arasinda trafik canavarlari mevcut olan kurumbkz motorcuya carpip kacan telekom calisani,telekom
her ay bir kez arayıp sağlayamadığı internet hızından fazlasını teklif ederek giydirmeye çalışan firmat  merhaba 16 megabit ultra net pakete ekstra hiç bir ücret ödemeden geçmek ister misinizb 16 megabit mi yoksa kadar mıt 16 megabit efendimb emin misiniz lokasyonumu kontrol ettiniz mi kesin mi yoksa kadar mıt ettik efendim kesinlikle rahatlıkla alabilirsiniz bu hızı24 ay taahhütname ile geçirilir ertesi gün internet hızım 4 megabitayrıca devletin bedelli askerlik mantığı ile yakın bir mantıkta çalıştığını düşünüyorum tt bilmem ne ordinaryüs ceosu  arkadaşlar bu ay açık var yükleninşu bölgedeki herkesi arayarak adi şerefsiz isimli kullanım kotanızı aşmışsınız faturanıza ek 10 tl ile yükseltebiliriz onaylıyor musunuz diyerek belli açıkların kapatıldığını düşünüyorumedit  ekleme evet 16 megabit internet hızı için verdiğim savaşa bakın aylık minimum faturam 68 tl az mı arkadaş,tt
