text,predicted_sentiment,confidence_score
ürünü 1 haftadır kullanıyorumhenüz sivilcelerim geçmedi ama erken tabiürün köpürmüyorilk defa köpürmeyen jel kullanıyorumyadırgadımgerçi iyi bir özellik de olabiliryumuşak yapıyor cildimi ve matlaştırıyorbunlar da artıları,1,0.96437496
Ürün cok guzel fakat acıyorum kendiliginden acma kapama sesi geliyor peş peşe ve kapanıyor nasıl iade edebilirim kutunun uzerinde veya icinde hic bir aciklama veya tfn nosu da yok,0,0.9983518
10 numara bes yildizkalite,2,0.9973258
bu uygulamaya kızıyoruz da bizi kim olduğumuzdan başka bir şeyle yüzleştirmedi ki hani biz çok derin anlaşılmayı bekleyen dış görünüşe para pula kıyafete önem vermeyen kişilerdik bu uygulama gelip bizi tarumar etmedi sadece hep olduğumuz şeyi ortaya çıkardıevet sevgiler yalan likelar gerçek diyelim hadibaşkalarının beğendiği şeyleri beğenme eğilimindeyiz başkalarının beğenisine göre kendimize bir hayat kurarız aşık oluruz bu aşk yalandır demiyorum gerçekten aşktır ha işin kötüsü de o zaten bu hayat da bizi gerçekten mutlu eder tüm bunlar bizi gerçekten sevilemeyecek kişiler olduğumuzla yüzleştirmez mi derinde yok canım yüzleştirmemeli sadece likelarımız az olduğu için gerçekten sevilemeyiz sevenler de gerçekten severdi tam bir package olsaydıkbelki de mutsuz olmanın bi bok olmadığını sadece mutsuz olmak olduğunu anlayıp kendimize bir mutluluk makinesi icat ettik bir yalanı yeterince kez tekrar edersen o gerçek olur artık kimse hatırlamıyor bile beynimiz sahteliği işleyemez hale geldi ve böyle mutluyuz dokunmayın diyoruzgerçek gibi hissettiriyorrekabet bir başkasından iyi olma dopamin o erkek şu kadar rağbet görüyor bu kadın bu kadar popüler ama benle harcıyor vaktini off gerçek aşk diye olup olmadığı bilinmeyen bir kavramın bu kadar dopamin ve oksitosin salgılatma garantisi var mı yokbasite  garantiye risksize yöneldikama ben gözlerimi kapatamıyorum,1,0.99836177
Tuşları güzel basmıyor,0,0.99506605
fatura’nın son ödeme tarihinden 3 gün geçmesine rağmen internetimi kısıtlayıp 100tl’de açma ücreti yansıtmışlar yıllardır internet hizmeti alıyorum böyle pirana olanını ilk defa görüyorum mesajı görür görmez başka bir firmaya geçiş yaptımgüncelleme interneti kısıtlamaktan kasıtları direk kesmekmiş,1,0.9983188
Ürün eski zamana götürüyor insanı evet ama kaliteli değil ekran görüntüsü kötü genede çok tablet izleyen kızıma iyi oldu ara ara oyalanıyor,0,0.99794763
Ürünü bilemiycem ama ulaştırma konusu çok problem oldu gercekten aldığım ürün yaklaşık 1 haftadır gelmedi ve ürünün kargo takibini de yapamıyorum,0,0.9988341
çok tatlı eskiye döndürdü beni elimden bırakamıyorum,2,0.991916
2010 yılında kevin systrom ve mike krieger tarafından bir nevi içki arkadaşlığı için kurulan platform hatta o zamanlar ismi instagram bile değil burbn kevin abimiz viski içmeyi çok seven birisi olduğu için aynı kendisi gibi insanların mekânlara gidip oradan fotoğraf paylaşabildiği bir uygulama geliştirmek için yola çıkıyor ve burbnu kuruyor ancak insanların uygulamayı daha çok fotoğraf paylaşmak için kullandıklarını görünce rotalarını değiştirerek tamamen fotoğraf paylaşım odaklı bir hale getiriyorlar ve ismini de instagram olarak değiştiriyor uygulama ekim ayında yayınlanır yayınlanmaz 25 bin kişi tarafından indiriliyor ve aralık ortasında da 1 milyon kullanıcıya ulaşıyor uygulama daha sonraları facebook tarafından 1 milyar dolar gibi bir fiyata satın alınmadan jack dorsey tarafından satın alınmak isteniyor ancak sunulan 500 milyon dolarlık fiyatı beğenmiyorlar belki twitter tarafından satın alınmış olsaydı bugün instagramı bir ara parlayan sonra sönüp giden uygulamalardan bir tanesi olarak hatırlayacaktık tıpkı vineda olduğu gibi,1,0.9983494
2 gündür offline olup bana ısrarla modemi resetle diyen gerizekalı bir firmadır,1,0.99839157
Asla bidaha siparis vermem,0,0.99884975
Yeğenime aldım bayıldı,2,0.9966878
ağlamayı bile beceremeyen ps sahiplerini gördüğümüz başlıke normal ellerinde argüman kalmamışvermişler vazoyu ellerineadamlar ps4 oyunlarını 800 tl ye nasıl alsak derdindedönmüş dolaşmışlar buraya dadanmışlarkankiler sizin olayınız ne oyun nede kalite felanexclerin 80 ni pc de zatenyeni duyurulan exlerde ps4 den aşşağı aynı oyunlarbırakın bence akp fanatizmini gerçek kalite ve hizmete yönelinkime ne anlatıyorsamadam gitmiş demişki bide dabeye psyi kötüleyen entryler giriyor hüüühüüüüüğğğ ağlamışal sana istanbulu kaybeden akp seçmenisizin olayınız teknolojik değil hacılar öyle olsa zikti sene sonye bakmaztınız zaten sizin olayınız psikolojik.,1,0.99837
Yorumları okuduğumda ürün çok küçük dediler yine de aldım ürün küçük değil ideal boyda ve çok güzel  eski günlerime döndüm,2,0.9972608
elmadağ mağazasındaki lcd tvlerden james bond film gösterimi yaparak renklerini belli eden bilişim marketi yakında saat 5te çay molası vermelerini bekliyoruz hatta kraliçenin doğumgünü kampanyası falan yapabilirler veya ale indirimi,1,0.9982444
sorunsuz geldi gayet guzel memnun oldum,2,0.99710983
ürün çok güzel sessiz çalışıyor çok da güzel kesiyor sakal trasi için ideal,2,0.99771535
bkz beko ve teknosa anneler günü reklamı fiyaskosu,1,0.9982539
Ürün gayet iyifiyatına göre muazzam,2,0.99746156
yaklasik bir gundur bolgede ariza var diyip eve internet vermeyen kurulus ben daha once bunlarin dolandiriciligi ile mucadele edip parasini geri almis insanim bkz playstore ttnet dolandırıcılığı hizmet almadigim gunlerin hesabını da sormazsam rayde degilim ulan,1,0.99827754
bazen 30 yaşını kutlar bindirim üzerinden 30 indirim olur,1,0.99822336
Çok güzel bir makine ürün zamanında geldi teşekkürler,2,0.9971854
açıkçası çok memnun kalmadım ön kısmı parmaklarımı sıktı,0,0.99851817
Çok uzun süre beklememe rağmen ısınmadı hiç memnun kalmadım,0,0.9988997
Olumsuz yönleri Ürün alt tabanında kaymaması icin takılan lastiklerinden kopmuş olarak ulaştı elime mağazaya teşhir olarak koyduğunuz ürünleri müşteriye göndermeyin,0,0.9960723
sabah aldım öğlende kargoya verildi ertesi sabah geldi bayıldım çok zevkli eşim çok mutlu oldu teşekkür ediyorum satıcıya,2,0.9970085
5 mm kalınlık yazılmış ancak kalınlık 3 mm kaliteli bir deride olması gereken gramajda mevcut değil,0,0.9985065
Güzel ve hoş bir ürün,2,0.9965702
90’larda oynadığımız bütün oyunlar var muhteşem,2,0.997614
disney a erişim problemim için modeme ıpv6 güncellemelerini atmamı isteyerek gece gece bütün keyfimi kaçırmış firma firmware güncellemesi sonrası zyxel marka modeme wi fi üzerinden giriş yapamıyorum zira modemin arkasındaki şifreyi kabul etmiyor sik gibi kaldık gece gece ortada,1,0.99827266
urun guzeo ama cok fazla koku var ve cok dandik bence almayın,0,0.9988238
Çok çok güzel bayıldım,2,0.9971004
çok kötü hiç yorumlarda bahsedildiği gibi değil YouTube ta gösterilen menü gibi değil bağlantı kesinlikle kurulamıyor telefonla yorumlara aldanmayın,0,0.99898297
hem rahat hem konforlu ve sağlam,2,0.9976624
İdare eder buda bir numara büyük gönderildi onuda başkasına verdim,1,0.96073085
idare eder dayanagıın arka kısmı kırık geldi degiştirmeyle ugraşmadım oraya birşeyler düşünüyorum kamufle etmek için,0,0.9980743
Yıllardır kullandığım tek marka model tavsiye ederim,2,0.9963653
yeğenim yurtdışından benden ps istiyor 8 yaşında ben de sana xbox alayım dedim benim üyeliğim var diye bende ultimate 3 yıllık üyelik var ve pc de kullanıyorum konsol alsam sorunsuz bir şekilde series x de benim üyeliğimi kullanabilir değil mi aynı anda online olma falan işleri nasıl oluyor 2 cihazda kullanan varsa yeşillendirirse ne güzel olur.,1,0.99837095
ürün benzerlerinden çok ayrı bir yede değil iş görür,2,0.9604994
Çok eğlenceli,2,0.9972729
Güzel ürün fotograftaki gibi,2,0.9968797
18 günden beri bana hizmet veremeyen sözde sağlayıcımüşteri hizmetlerine neredeyse her gün yazıyorum türk telekom ekiplerine bildirdik deyip hiçbir şey yapmıyorlar bir yetkili ile görüşmek istediğimde sistemsel ses sorunu sebebiyle sizi arayamıyoruz dediler evet şaka gibi ses sorunu olmadığını ben de biliyorum ama kimse de çıkıp demiyorki kendi sözde sistemsel ses sorununu çözemeyip müşterisini arayamayan sağlayıcı benim internet bağlantı sorunumu nasıl çözecek müşteri hizmetleri çözüm bulamıyor oraya yazacağıma her gün buraya yazarım daha iyi en azından ekşiciler faydalanır şaka gibisin türknet ancak henüz güldüremedinedit imla,1,0.9983436
biraz küçük ve tekerlekleri hemen koptu kırıldı,0,0.99547726
Olumsuz yönleri çok kötü sapı incecik ve hemen kırıldı asla tavsiye etmem,0,0.99897313
Ürün resimde göründüğü gibi ama kalite konusunda aynı şeyi söyleyemiyeceğim Görüntüsü güzel ama kalitesiz,0,0.9758621
Gündelik hayatta kullanıma uygun ve şık bir cihaz Eşime aldım ve çok memnun Ancak güncelleme işlemini aksatırsanır zamanla yavaşlıyor Güncellemelere özen göstermelisiniz,1,0.8632397
hem küçük hemde arızalı geldi hiç beğenmedim,0,0.9978144
ürün metal olduğu için çabuk ısınma yapıyor sanırım ısınmadan dolayıda yavaş gönderim sağlıyor şık ama kullanışsız değmez,0,0.9986702
Maalesef botec 600 piko n11 den aldımyorumlara bakıpcihaz kilitleme yapıyorfişi çıkarıp takıyorsundüzeliyor sonra tekrar görüntü gidiyorgöz yanmıyormenü ayarlarında ayar yaparkengörüntü kayboluyor kumanda işlem yapmıyorhatta cihazı ne kumandadan nede üzerindeki düğmeden kapatamıyorsunuzfişi çekip takarak düzeltiyorsunuz56 gün sonrahiç açılmadıarızalı çıktıkanal geçişlerinde donarak geçiyor8 senedir kullandığım mini hd cihazım in yanında çok kalitesiz kaldıBenim şansımamı bilmiyorum,0,0.9989141
tavsiye etmem,0,0.99876946
ses ayar düğmesi yok resimde kocaman gerçekte küçük ses az,0,0.99505275
5 ay önce sildiğim uygulamadır gereksiz meşgul ettiği yetmiyormuş gibi bir de katlanamadığım insanlara tahammül etmeye zorluyormuş beni artık daha mutluyum ve gereksiz insanlarıdetayları hayatımdan çıkaracak bu kararı aldığım için öz saygım yükseldi her ne kadar yakın arkadaşlarımın günlük hayatlarına şahit olmak hoşuma gitse de veya ben onlarla görüp hoşuma giden detayları paylaşmak istesem de kararlıyım negatif etkilerin pozitif etkilerinden fazla olduğu için güle güle instagram,1,0.99833566
Sacimi ve sakalimi sifir kesip ense alma ve keci sakala sekil verme amacli kullandim Mukemmel kesen hafif pili oldukca kuvvetli bir makina Daha once philips almistim keske o zaman bu markayi bilseydim Fiyat  performans super dusunmeden alin Isiniyir diyenler olmus evet baslik isiniyor ama isinan yeri cilde temas ettirmeniz kolay degil Ben bir sorun yasamadim,2,0.994208
Bayıldımmmm,2,0.99693406
Ürün rahat değil ama parasına göre normal aşağı yukarı indirenedik kulpu eksik geldi,0,0.9978452
Ürün gerçekten fiyatperformans isteyenler için ideal,2,0.9974299
gördüğüm en vicdansız internet sağlayıcıdırtaşıdığım yerde alt yapıları olmamasına rağmen neti iptal etmeyip 6 ay sonra 1200 lira icra kağıdı gönderdilerbir daha yanından bile geçmem,1,0.99828017
Çok kalitesiz bi ürün gözlük kutusu bile çok kötü,0,0.9988668
Benim evimdede bu ütüden vardı bir tanede anneme aldım çok iyi tereddüt etmeden sipariş verebilirsiniz,2,0.9969625
Sarj konusunda sıkıntıli biraz bide 5 yil öncenin cihazi uretim yılı 2011 Telefon sarj aletiyle sarj edersiniz  Usb olmasi sikinti degil,0,0.99284536
Babama aldım hediye olarak çok da memnun kaldı kendisi Aşırı beğendi Almak isterseniz en iyi tercihlerinizden biri olabilir bence,2,0.9975286
guzel rengi,2,0.99724764
Kuaförler genelde bu marka kullandığı için tercih ettik güzel ürün,2,0.99736845
Çok eğlenceli ve güzel,2,0.99736625
arıza kaydı için yönlendirdiğiniz hatta yaşamış olduğunuz bölgede arıza vardır diyerek adeta sana belediye baksın şeklinde telefonu suratınıza kapatan oluşumacil bir durum olduğunda diğer müşteri hizmetlerine adeta avukat gibi ince ince konuşmak zorunda kalıyorsunuz çünkü onlar da arızalarla ilgilenmiyoruz diyerek telefonu kapatma eğiliminde oluyorlar son çare olarak müşteri hizmetlerinin aramasını istiyorum diyebiliyorsunuz o da ararlarsa artık,1,0.9983772
gayet güzel ve kullanışlı bir ürün,2,0.9976538
sabah saatlerinde bostancı vatan bilgisayardan aldığım nvme m2 diskim eve gelip bilgisayarıma taktığımda çalışmadı disk ile beraber kasayı aldım vatana götürdümhızlıca ilgilendiler aynı ve farklı modellerde 4 ayrı sıfır diskin kutusunu açıp denediler biosumu güncellediler internetten bilmedikleri bir ayar var mı yok mu diye hem doküman hem video olarak detaylı araştırdılar ana kartım dokümanlarda destekliyor olarak görülmesine rağmen sorunu bulamadılar lakin 2  25 saat boyunca ellerinden ne geldi ise gözümün önünde yaptılar sorunu bulamayınca diskin kutusu açılmış  açılmamış bakmaksızın hemen farklı tip bir sata ssd verdiler fiyat farkını iade ettilerbu arada kasamın ve içindeki board  ram disk  cpu gibi bileşenlerin yeni alınmadığını garantilerinin olmadığını hatta bazılarının başka yerlerden alındığını da belirtmek isterimisteseler bizden alınmamış ya da garantisi bitmiş diyerek ellerini sürmeyebilirlerdi kasamatürkiyede bu kadar iyi hizmet almak göz yaşartıcı gerçekten muazzam,1,0.99834037
insanları yolunacak kaz yerine koyan bir kuruluş bu gözlerini para bürümüş3 gündür hastalıktan evde yatan biri olarak bugün ofise gitmeye karar verdim çıktım dışarıdaki işlerimi halledip ofise geldim evden telefon geldi sana telekomdan icra kağıdı gelmiş şeklinde hemen apar topar nedir ne değildir diye ufak bir araştırma yaptım bu paşalar benim hat iptali dilekçemi ya işleme sokmamışlar ya da kapatma olarak alıp hattı sadece kullanıma kapatmışlar bu ikisi arasındaki fark kapattırdığınızda faturanın işlemesi burada dikkat edilecek husus ise adamlar size kapattırma ve iptal arasındaki farkı söylemiyorlar sizin iptal diye ısrarla vurgulamanız gerekiyor hayatında icra nedir haciz nedir borç harç nedir bilmeyen bir şahıs olan teritori icra kağıdında 683 tlyi görünce ufak çaplı bir baygınlık geçirdi avukatla görüştü avukat bunların her zamanki hali sürekli bu borçları son noktaya kadar bekletip yüklü miktarlarda faiz alıyorlar dedi ve itiraz etmenin pek bir manasız olduğunu söyledi şimdi bu adamlar hat iptali dilekçemi işleme sokmamışlarsa yapabilecek bir şeyim yok sike sike ödeyecem bu borcu ki böyle olacak ben onlara arkadaşım bak ben size bu dilekçeyi verirken okulum bitti artık bu şehirden ayrılıyorum adslimi iptal ettiriyorum demedim mi aynı gün telefonumu iptal etmişsiniz telefon olmayan yerde internetin ne işi var gidin interneti kullanmış mıyım kullanmamış mıyım kontrol edin desem tipik memur zihniyetli örümcek beyinleri verdikleri cevaplarla beni iyice zıvanadan çıkaracaklar kısacası telekom götüme kocaman bir 700 milyon soktu annemin de dediği gibi sikile sikile sikmeyi öğrenecezşimdiki satırlarım da telekomun herhangi bir hizmetinden ayrılacaklara gelsinilgili memura hattı kapatmak değil iptal ettirmek istediğinizi o bezelye beyni alana kadar ısrarla belirtin anladım dese de anlamamıştır 23 kere daha diyinmümkünse adamlar iptal edene kadar başlarında durun kontrol edinbu işlemlerden 12 hafta sonra tekrar gidin borç takibi yapıntelekomun bütün hizmetlerinden uzak durun ev telefonu dediğin de artık cep telefonundan pahalı internet içinde koçlar gibi quiknet varkendime not önümüzdeki hafta içinde evdeki adslini iptal ettirip quiknete geçedit üşenmesem de bir ara olayların devamını yazsam,1,0.9983896
Ürünün kalitesi ve ekranın görüntüsü çok kötü kısa zamanda bozulabiliraldığım ürünü iade gönderdim fakat reddedilmiş kesinlikle tavsiye etmiyorum paranız boşa gider,0,0.99888104
