sentiment,content,Text_Length,predicted_sentiment,confidence_score
0,buürünü geri teslim edmek istiyorum sürat kargoya ulaşamıyorum bana müşteri hizmetleri numarasını gönderebilirmsiniz bir de diğer siparişim gelmedi,147,0,[9.987042e-01 7.591428e-04 5.367365e-04]
0,2 aydir kullaniyorum 2 kere ampul patladi cekmiyor cok sesli servis hepsi normal diyor 5 para etmez,99,0,[0.98748636 0.00776071 0.00475295]
0,alisveristi Zaten yurt ici kargoda acayip berbat Tavsiye etmem,62,0,[9.9896061e-01 5.2872533e-04 5.1059516e-04]
2,Babalar günü hediyesi olarak aldım Babamın berberi kullanıyormuş aynısını Gayet kullanışlı olduğunu söylüyor,108,2,[1.7263391e-03 6.7566254e-04 9.9759799e-01]
2,ve Philips kalitesi,19,2,[2.1453297e-03 5.4130680e-04 9.9731332e-01]
1,8 yaşında kızım için aldım rengi aynı gorseldeki gibi biraz basit ama kullanışlı şimdilik,89,1,[6.1345211e-04 9.9827278e-01 1.1137848e-03]
0,Gayet güzel eğlenceliydi ancak 2 Gün ekranı gitti anlamadım yani siyahlandı iade ettim mecburen ,96,0,[9.9779606e-01 1.5380826e-03 6.6590565e-04]
0,Paranla rezil olmak dedikleri bu olsa gerek,43,0,[0.9865398  0.00344117 0.01001914]
2,Ürün gayet kaliteli kullanışlı yorumlarda ve you tube da anlatıldığı gibi çok başarılı ayrıca saç kesimide yapılabiliyor sakal gibi sert kılları kesen makina saçıda keser tek sıkıntı zonguldaktan buraya bir günde gelen ürün bursa içinde 5 günde anca elime ulaştı bunun dışında bi sorun yok tedarikçi firmaya teşekkür ederim,323,2,[0.00283903 0.02274903 0.9744119 ]
2,cok guzel ya resmen 90lara gittik ,34,2,[2.2544265e-03 5.0260837e-04 9.9724293e-01]
1,ürününüz güzeldi,16,1,[0.00230833 0.9963251  0.0013666 ]
1,Eşime aldım çok memnun teşekkürler Hepsiburada tüm çalışanlarına,64,1,[9.0807496e-04 9.6199983e-01 3.7092131e-02]
1,Isimizi gordu Ama uzun kesmekmisterseniz uygun basligi yok,58,1,[0.00357423 0.9679111  0.02851467]
2,gayet güzel fiyatı da iyi,25,2,[1.8441908e-03 5.9269910e-04 9.9756312e-01]
2,Kullanımı güzel bir ürün Tavsiye ederim,39,2,[2.725727e-03 4.395695e-04 9.968347e-01]
2,Bizi eski zamanlara götürdü özlemişiz,37,2,[2.4595943e-03 4.8164607e-04 9.9705875e-01]
2,yeğenime aldım ama kendim oynuyorum cocukluguma döndüm biraz boyutu kücük cok kaliteli birsey degil ama guzel alınır,116,2,[2.2211934e-03 5.1973126e-04 9.9725902e-01]
0,vodafone internet yavaş.,24,0,[0.98010343 0.01777938 0.00211723]
0,vodafone internet yavaş.,24,0,[0.98010343 0.01777938 0.00211723]
0,vodafone internet yavaş.,24,0,[0.98010343 0.01777938 0.00211723]
0,vodafone internet yavaş.,24,0,[0.98010343 0.01777938 0.00211723]
0,vodafone internet yavaş.,24,0,[0.98010343 0.01777938 0.00211723]
0,vodafone internet yavaş.,24,0,[0.98010343 0.01777938 0.00211723]
0,vodafone internet yavaş.,24,0,[0.98010343 0.01777938 0.00211723]
0,Saati aldım ama ben bu kadar duvar saati kadar sesli çalışan bir saat görmedimSu hemen kaçıyor kordonları çok kalitesizbU Kadar kötü bir saat görmedim2 sini de iade ediyorum,173,0,[9.9889529e-01 6.0729665e-04 4.9743091e-04]
0,Ürün elime geçtilakin bu kadarda olmazürün görselde göründüğü gibi siyahbeyaz değil komple siyahhadi onuda geçtim uyduruk bir poşet içine koyup yollamak ne demek ayakkabı kutusu denen bir şey varlütfen iş ciddiyetibu sebepten dolayıda geri iade ediyorum,253,0,[9.9880445e-01 7.3376711e-04 4.6179027e-04]
1,alt yapımızı şöyle geliştirdik böyle geliştirdik3g 4g 5g diyipdepremde drone ile internet sağlamaktan bahsedenler7 saat boyunca hatlarımızı bloke ettilerne sevdiklerimizi arayabildik ne de internetten olayları takip edebildik20 yılda hiçbir şey değişmez mi değişmez tabii verdiğimiz vergiler ranta kurban edilirse değişmez ,323,1,[1.0211542e-03 9.9832052e-01 6.5835891e-04]
2,Ürünü yorumlara bakarak adım Eşim çok memnun kaldı Ürün aynen anlatıldığı gibi Herkese tavsiye ederim,101,2,[2.6721479e-03 4.4654202e-04 9.9688137e-01]
2,									Buhar gücübr Dezavantajlar  Biraz ağır olmasıbr Kırışıklıkları açmada çok başarılı buhar gücü de oldukça kuvvetli,122,2,[2.275475e-03 5.009047e-04 9.972236e-01]
2,Super  cok begendim cok  sik urun ,34,2,[2.8801521e-03 4.3032150e-04 9.9668956e-01]
2,Şarj süresi 2 günü geçiyor  Özelliklerine göre fiyatı da uygundu  Şık ve zarif bir telefon Yaklaşık 3 haftadır kullanıyoruz ve gayet memnunuz Türkiye garantili olması da ayrıca güzel Ama bir sorun yaşayacağımızı sanmıyorum Tavsiye edilir ,238,2,[0.00161744 0.00161744 0.99676514]
2,çok güzel çekiş gücü harika tereddüt etmeden alabilirsiniz tşkler trentyol,74,2,[2.0180088e-03 5.5247877e-04 9.9742955e-01]
1,çok ilginç bir iş modeli olan firmaçok gelişmiş bir analitik altyapıları olsa gerek n senedir kullandığım x firmasıyla sözleşmemi yenilememim ertesi günü cumartesi arıyorlar değerli müşterimiz gibi bir girizgahla başlıyorlar daha önce farklı zamanlarda 3 kez konuştuk da kendileriyle artık direkt ben müşteriniz değilim dediğimde siz hana bi değil misiniz numaranız da şu gibi bir cevap daha geliyor hiç ilginizi çekmeyen herhangi bir firma açısından da bırak müşteriye dahi anlatılmasının teknik olarak bir getirisi olmayacak bir 3 dakikalık başka tirad daha bitsin diye bekliyorsunuz sonra da e evde internet kullanmıyor musunuz diyorlar en son turkcell superonline değil turkcell müşterisiyim telefonumu kullanıyorum evet ama evde superonline hiç kullanmadık deyince önceden kullanmışsınızdır gibi bir cevap geldi sonunda kayıtlarını kontrol ettirmek üzere vedalaştık kendileriyle bir süredaha detaylı yazardım bir sonraki için buraları rezerve ediyorum 1990lar geçeli de çok oldu neyse,989,1,[6.0857116e-04 9.9834800e-01 1.0433338e-03]
0,Kanmayın arkadaşlar hiç biri orda göründüğü gibi deyil paranıza yazık ben aldım pişman oldum şarjı gitmiyo ayarlar hilc yok hep çince ve türçke mevcut deyil,156,0,[9.9896717e-01 6.2702288e-04 4.0586467e-04]
2,Aynen resimdeki gibi elime ulaştı Ürün Gayet güzel beklediğim gibi Beğendim tavsiye ederim gönül rahatlığıyla alabilirsiniz,123,2,[2.4310765e-03 4.7335302e-04 9.9709558e-01]
2,Ürün çok güzel bana güvenebilirsiniz mutlaka alın,49,2,[1.8903685e-03 6.2203256e-04 9.9748755e-01]
0,Plastik kısımlarında defoları mevcut  Çocuklar için kullanılabilir ,67,0,[9.9751991e-01 1.4969899e-03 9.8304579e-04]
0,Ayakkabıyı keşke Bi kutu içinde gönderseydinizz hep ezilmiş ayakkabının şekli bozulmuş böyle sadece bir kere alışveriş olur bilginiz,132,0,[9.9846953e-01 9.9013199e-04 5.4025569e-04]
1,kim kiminle nerede ne yapıyor oyununun elektronik versiyonu aleni zaman kaybı,77,1,[9.5532689e-04 9.9836570e-01 6.7899603e-04]
1,bir sürü alternatif iss var daha uygun değil artık turknet maalesef,67,1,[1.1862746e-03 9.9820769e-01 6.0603360e-04]
2,sipariş teslimat süresi her şey 10 numara  ürünü açtık denemedik daha görüntü güzel sağlam bir şekilde elimize ulaştı,117,2,[2.2330366e-03 5.0730119e-04 9.9725962e-01]
0,Gözlük çerçevesi yamuk geldi  sağ sapı yamuk ,45,0,[9.9873394e-01 7.6120801e-04 5.0479476e-04]
1,uzun suredir para odedigim ancak steam kutuphanesindeki oynamadiklarimi bitirmekten epic kutuphanesinde biriken yuzden fazla oyundan gog giveawaylerinde birikenlerden fitgirle yeni dusenleri takip etmekten vs bir turlu kullanmaya sira gelmeyen servistir ancak xcloud pc ye ve turkiyeye geldigi zaman cok isime yarayacagini dusunuyorum.,335,1,[1.0788911e-03 9.9828005e-01 6.4103189e-04]
2,ürün çok güzel kuaför arkadaş tavsiye etti aldım iyikide almışım,64,2,[1.8861683e-03 5.9347576e-04 9.9752039e-01]
0,Kulaklığın hoparlör kısmı sorunlu konuştuğum herkes sesimin çok derinden be boğuk geldiğini söyledi Yetkili servisine ulaşmaya çalışıyorum Saati kardeşim kullanacak kurulumu için satıcı bir video attı ona göre ayar yapmaya çalışıyor,232,0,[9.988392e-01 7.289979e-04 4.318523e-04]
1,siz siz olun sabit ev numaranız önemliyse turknet e taşımayın çünkü daha sonra operatör değiştirmek istediğinizde numarayı geri vermiyorlar ve iptal etmek zorunda kalıyorsunuz yıllardır kullandığınız numarayıilk başlarda teknoseyir vb programlarda yayına çıktılar ve çok kullanıcı dostu diğerleri gibi olmayan bir firma olarak lanse edildiği için geçiş yapmıştım ama gerçek yüzleri iptal etmek istediğiniz zaman ortaya çıkıyor turknet hakkındaki şikayetleri bir araştırın sonra abone olursanız olur diye tavsiyede bulunayım,523,1,[1.0033112e-03 9.9832517e-01 6.7146344e-04]
0,Hic memnun kalmadim Kirpiklerimi sekillendirmiyor Gereksiz ,59,0,[9.9821669e-01 7.1694155e-04 1.0663618e-03]
1,Arkadaşlar balkonda normal otururken falan güzel sandalye tamam ama küçük yani uzun süre ders çalışmak için alanlara söylüyorum uzun süre otursak sıkıntı çünkü biraz küçük ben ders için almıştım ama balkon için kullanıcam,221,1,[0.00250796 0.9847252  0.01276678]
0,Ses kalitesi xiaomi beklentisini karşılamıyor,45,0,[0.9971827  0.00171781 0.00109946]
2,Esim ve kendime ayri ayri aldik  kimse kimseye musallat olmasin diye  cok sevdik,80,2,[0.013883   0.10179518 0.88432187]
1,varsayımlarıma göre sadece bulunduğum muhitte küçükyalı yurt dışı internet çıkışı kesik olan kurum geçen gün fatura yatırmaya gittiğimde telekom binasının kolonlarının güçlendirildiğini tadilatta olduğunu gördüm acaba bu nedenle mi kesinti var serverları taşımış etmişlerdir her türlü olasılığı düşündüm ve en aklıma yatanı bu tamamen saçmalıyor da olabilirim,359,1,[1.0753173e-03 9.9828738e-01 6.3729088e-04]
2,Kurulumu kolay rahat kullanışlı,31,2,[1.881124e-03 6.145782e-04 9.975043e-01]
1,beğendiğin gönderiler kısmına ulaşmanın kolaylaşması gereken uygulama,69,1,[6.8920548e-04 9.9844486e-01 8.6599216e-04]
2,Çocuklarım severek oynuyor,26,2,[2.2623125e-03 5.0816010e-04 9.9722952e-01]
1,bugün itibari ile kullanmaya başladığım ve diğer sosyal medya hesaplarından takip ettiğim sayfaları takibe aldığım uygulama ancak videoların otomatik yüklenmesini nasıl engelleyeceğimi bulamadım ıosta daha az veri kullan seçeneğini işaretlememe rağmen otomatik yüklenmeye devam etmektedir işi bilen biri yeşillendirirse sevinirim,329,1,[1.0425764e-03 9.9830759e-01 6.4982014e-04]
0,bile satabilir bantlayıp,24,0,[0.9721062  0.01923303 0.0086607 ]
1,müşteri hizmetleri tam bir baş belası 13 günde 37 defa türk telekom mobil için aradılar kampanyalarından bahsetmek için kvkk karaliste müşterinin bilgilerinin kullanılmasını yasaklamaları zerre siklerinde değil buradan ceosu olacak vizyonsuz arkadaşa sesleniyorum türk telekom mobili al çöpe at öncelikle her bokun içinde olmanıza gerek yok zaten verdiğiniz hizmetin kalitesini geçen deprem gördüksiz bildiğiniz işi yapın arkadaşım internet verin kablo çekin amk başka bir şeye karışmayın düzgün bir şekilde müşteriyle iletişime geçip mobil hat satmak sizin işiniz değil yapamıyorsunuz zorlamayınız pazarlama biraz kapasite işi zaten pazarlama sizin işiniz olsaydı şirketiniz bugünkü acınası halde olmazdıanca 13 günde 37 kere ararsınız ananıza bacınıza sövdürürsünüz o kadar umarım covid19 yüzünden call centerınız 12 ay kapalı kalmak bu umarım personeliniz ölür demek değil götünüzden okumayın durumunda kalır ülke rahatlar amk,929,1,[9.3900855e-04 9.9835098e-01 7.1002770e-04]
0,berbad bir ürün asla siparis vermeyiniz bozuk geldi ekran in ilk koruyucu kağıdı bile yoktu Asla siparis vermeyin Iade ediyorum,127,0,[9.9876630e-01 6.1164051e-04 6.2207226e-04]
1,içerik üreticisi olarak keşfet dinamiklerini anlamak çok zor anlayan varsa yeşillendirebilir,92,1,[9.7926415e-04 9.9834466e-01 6.7604828e-04]
1,sabancı firması olmasa çoktaan dükkanı kapatıp gidecek bir yer bence yıllar önce bir arkadaşım burdan bir akıllı telefon almıştı bataryası arızalı çıkınca direkt çamura yattılar garantiye gitmesi gelmesi kullanıcı kusuru denmesi ve tüketici hakem heyeti vs derken yaklaşık 1 yıl sonra çözülmüştü olay şahsen amazon amerikadan aliexpressten bile elektronik alet aldım ama buradan çöp dahi aldığımı hatırlamıyorum tam gold bimeks ayarında bir firma fakat arkasında sabancı gücü olduğu için ayakta durduğunu düşünüyorum,516,1,[9.4790361e-04 9.9835360e-01 6.9849513e-04]
1,İhtiyacımı karşılar,19,1,[8.6871005e-04 9.9802762e-01 1.1036632e-03]
2,Beğendim teşekkür ederim,24,2,[2.7136151e-03 4.4481771e-04 9.9684155e-01]
0,Ayakları çam ağacı yazmışsınız ama kalitesiz mdf çok basit duruyor Yüksekliği kurduktan sonra 138 cm Kurulumu için nasıl olacağı konusunda bişey çıkmıyor içinden Kargo da paket yırtık geldi nerdeyse ayaklar düşecekmiş içinden Başlık da PVC gibi kumaşa benzemiyor hiç Tek artısı hızlı geldi,289,0,[9.9832779e-01 1.0819334e-03 5.9032621e-04]
1,cok bozan sirket abi bi internet gun icinde yuz kere dalgalanir mi ya bi 30 mb bi 2 mb musteri hizmetlerini de kaldirmislar sanirim hicbir sekilde baglanamiyorum ariza kaydi birakiyosun ertesi gun yine ayni olay ıyice boka donustu akn kalktiktan sonra baglatmayi dusunen arkadaslara bir uyaridir,295,1,[9.833382e-04 9.982889e-01 7.277339e-04]
2,Süper on numara,15,2,[2.5283305e-03 4.7366339e-04 9.9699807e-01]
0,flash girişi çalışmıyor flası takınca radyo moduna geçiyor radyo kaydedemiyorsun hep en baştan başlıyor ayar kumandadan radyo ayarlayamıyorsun komandada eqolayzer çalışmıyor ses seviyesi aşırı iyi,196,0,[0.98208296 0.01258394 0.00533304]
0,16 günde ulaştı Ayakkabının bağcıkları kopmuş halde geldi,57,0,[9.9798501e-01 1.4820423e-03 5.3297554e-04]
1,online işlemler portalı düzgün çalışmayan servis sağlayıcıdır,61,1,[1.0113339e-03 9.9833375e-01 6.5486960e-04]
0,Maalesef gereksiz övülen bir ürün Sakallarımı kısaltırken çok olmasada kıllarımı çekti Ayrıca yukarıdan aşağı doğru traş etmedi Performansı vasat bence bir FP ürünü değil Bu arada bu ürünle saç kesimi yapmayı düşününenler için  Yapar ama sıkıntı çekersiniz Hem uzun sürer hem de kısa ve yumuşak kıllları almak ta zorlanırsınız,326,0,[9.9885750e-01 5.8284844e-04 5.5969140e-04]
2,kalite tavsiye ederım,21,2,[2.7220463e-03 4.4459014e-04 9.9683338e-01]
0,Küçük çocuğunuza alacaksanız iş görebelir fakat kendiniz içinse boşa para vermeyinİçinde nostaljik çok güzel oyunlar var ama görüntü rezalet aynı şekilde kontrolde çok zor oyun içindeÜründe çok hafif adi plastikten yapılmış eski kasetli nintedolar vardı görüntüsü o ama kalite yerlerde,285,0,[9.9894506e-01 6.1683095e-04 4.3804880e-04]
2,ürün çok iyi tavsiye ederim,27,2,[2.6303313e-03 4.4654243e-04 9.9692315e-01]
0,ürün çalıştığında sürekli ekran gidiyor kablosu da çok kısa TV de oynamak imkansız zaten oynanmiyorda hiçbir şekilde trendyola yakışmayacak bir ürün,148,0,[0.9898192  0.00552453 0.00465622]
0,sakın sakın bu ürünü almayın şarjı yarım gün giden bır ürüne bu kadar para vermeyin 5 para etmez,96,0,[9.9897909e-01 5.0692441e-04 5.1395106e-04]
2,fiyat performans olarak süper,29,2,[1.8738302e-03 5.9574656e-04 9.9753040e-01]
0,fotoğraftaki gelmedi,20,0,[0.9916965  0.00323882 0.0050646 ]
0,Ürün çok küçüksürgüsü sağlam değil bu yüzden sallandığı zaman parcalar kendiliğinden dısarı çıkıyor ayrıca sürgüsü kırılgan hissi veriyor ne kadar dayanır bilmem onun dışında hızı normal veri transferinde ısınma oluyor ama kapanma olayı olmadısamsung cihazda otg var sıkıntısız çalıştı fiyatının uygun olmasından dolayı alınabilir ancak belirli eksileri var alacak olanlar dikkat etsin,385,0,[9.9747074e-01 1.6703336e-03 8.5901201e-04]
2,Ürün güzel kullanışlı jiletten iyi şükür,40,2,[1.5768027e-03 7.4722257e-04 9.9767596e-01]
0,Bu parayı buna vereceğime çamaşır ipiyle atlasaydım daha iyiydi Kısacası berbat almayın incecik serum gibi,106,0,[0.99503666 0.00190728 0.00305607]
0,ürün çok sıkıntılı yağ fışkırtıyor ve düğmesi hatalı yerinden çıkmış,68,0,[9.9714488e-01 1.9473713e-03 9.0769515e-04]
0,görünüş olarak çok güzel ama çok kalitesiz her gün bir yeri yırtılıyortavsiye etmem ,84,0,[9.9754900e-01 1.6792672e-03 7.7182666e-04]
1,türk net türk telekom alt yapısını kullanıyor geçenlerde 2 hafta kadar internet bağlantımız inanılmaz kötüydü 24 saatlik gün içerisinde toplasan üç saat ancak internete girebiliyorduk o da kopuk kopuk girebildiğimiz vakitlerin toplamı… neyse aradık bunları… altyapı çalışması varmış ve altyapı türk telekom’a ait olduğu için bunlar bir şey yapamıyormuş la havle deyip türk telekom’a ulaştık adamların bize dediği şu “servis sağlayıcınız türk net olarak görünüyor lütfen onlarla iletişim kurun”ölür müsün öldürür müsün,517,1,[1.0315320e-03 9.9831355e-01 6.5490854e-04]
2,gördükten sonra ürünün fiyatının biraz abartı olduğunu düşünüyorum,66,2,[1.8678401e-03 6.2027562e-04 9.9751186e-01]
1,internet sitesinin yapısını değiştirmiş turuncu teknoloji şeysimağara terk isem affolafare ararken teknosa sitesine baktığımda farklı farklı satıcılar olduğunu gördüm ilginç bir hamleeğer güzel iş yapıyorsa ve iyi komisyon alıyorsa gelirleri arttırabilirler koskoca teknosa trendyol olmuşilginç çok ilginç,305,1,[1.0303657e-03 9.9831772e-01 6.5188319e-04]
